num_hidden_neurons,l_rate,weights_distr,batch_size,act_f,lambda,optimizer,k,score
"[5, 5]",0.001,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6646625207009308
[100],0.001,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.664668853429316
"[20, 20]",0.6,gaussian,16,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6647543698862269
"[200, 200]",0.01,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,0.6647656990656482
"[5, 5]",0.05,gaussian,169,logistic,0.001,"('nesterov', 0.5)",3,0.6647730703668072
"[20, 20]",0.001,gaussian,4,logistic,0.001,"('nesterov', 0.5)",3,0.6647899709393966
"[5, 5]",0.001,gaussian,16,softplus,0.001,"('trivial', 0.0)",3,0.6647928502102035
"[5, 5]",0.001,gaussian,64,relu,0.0,"('nesterov', 0.5)",3,0.6647939944245937
"[20, 20]",0.6,gaussian,169,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6647993716509588
"[200, 200]",0.001,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,0.6649062890132211
"[5, 5]",0.05,gaussian,1,relu,0.001,"('trivial', 0.0)",3,0.6649104698309531
[20],0.001,gaussian,169,logistic,0.001,"('nesterov', 0.5)",3,0.6649255486027402
"[20, 20]",0.001,gaussian,64,softplus,0.0,"('trivial', 0.5)",3,0.6649577629077964
"[5, 5, 5]",0.2,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6649783588052357
[3],0.01,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6650338157367442
"[100, 100]",0.001,gaussian,32,relu,0.0,"('trivial', 0.0)",3,0.6650456531923773
[3],0.8,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6650643166255278
"[20, 20]",0.6,gaussian,2,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6650704287890373
"[5, 5, 5]",0.001,gaussian,16,relu,0.001,"('nesterov', 0.5)",3,0.6650964766220363
"[5, 5]",0.001,gaussian,64,logistic,0.0,"('trivial', 0.5)",3,0.6651247663339567
[20],0.001,gaussian,169,softplus,0.0,"('trivial', 0.5)",3,0.6651307487288082
"[5, 5]",0.001,gaussian,64,tanh,0.0,"('trivial', 0.5)",3,0.6651631774113311
"[20, 20]",0.001,gaussian,64,softplus,0.0,"('nesterov', 0.5)",3,0.6651687464630767
[20],0.001,gaussian,16,softplus,0.001,"('trivial', 0.0)",3,0.6652226873220543
"[5, 5]",0.001,gaussian,64,relu,0.0,"('trivial', 0.5)",3,0.6652378114541618
"[200, 200]",0.001,gaussian,64,relu,0.0,"('trivial', 0.0)",3,0.6652828174984948
"[100, 100]",0.001,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,0.6652845929040373
"[5, 5, 5]",0.001,gaussian,169,softplus,0.001,"('trivial', 0.5)",3,0.6652853307253871
"[5, 5, 5]",0.01,gaussian,1,relu,0.0,"('nesterov', 0.5)",3,0.6652972208672975
"[5, 5, 5]",0.6,gaussian,1,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6653125779949209
[3],0.01,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.665321799738359
"[20, 20]",0.01,gaussian,16,logistic,0.0,"('trivial', 0.0)",3,0.6653455256236057
"[5, 5, 5]",0.01,gaussian,1,relu,0.0,"('trivial', 0.5)",3,0.6653720280658926
[3],0.6,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6653851127810312
"[200, 200]",0.001,gaussian,4,logistic,0.0,"('trivial', 0.5)",3,0.6654106521153437
"[100, 100]",0.001,gaussian,64,relu,0.001,"('trivial', 0.0)",3,0.6654173979641977
[3],0.001,gaussian,4,logistic,0.001,"('trivial', 0.5)",3,0.6654277393889633
"[200, 200]",0.2,gaussian,8,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6654477502041313
"[200, 200]",0.001,gaussian,4,logistic,0.0,"('trivial', 0.0)",3,0.6654579098048571
"[5, 5, 5]",0.1,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6654971559565869
[150],0.8,gaussian,8,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6655035793418617
[3],0.001,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6655521129172965
"[5, 5, 5]",0.001,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,0.665553115792263
"[5, 5]",0.001,gaussian,32,logistic,0.0,"('trivial', 0.5)",3,0.6655669803603526
"[20, 20]",0.001,gaussian,64,softplus,0.001,"('trivial', 0.5)",3,0.6655843444420467
[3],0.001,gaussian,8,logistic,0.001,"('nesterov', 0.5)",3,0.6655877599718545
[10],0.001,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,0.6655903073515507
"[5, 5]",0.01,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,0.6656062542048854
[100],0.001,gaussian,64,relu,0.001,"('nesterov', 0.5)",3,0.6656080567745449
[10],0.01,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6656659606228644
[150],0.001,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6656872138024951
"[5, 5, 5]",0.01,gaussian,169,softplus,0.001,"('trivial', 0.0)",3,0.6656884543767055
[150],0.01,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6657035925952585
[5],0.001,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,0.6657060758736099
"[5, 5]",0.6,gaussian,8,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6657225356653237
"[5, 5, 5]",0.4,gaussian,2,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6657267860114685
[5],0.001,gaussian,64,logistic,0.0,"('trivial', 0.5)",3,0.6657268470397337
"[20, 20]",0.01,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,0.6657320795068835
[5],0.4,gaussian,16,relu,0.001,"('trivial', 0.5)",3,0.6657406565244021
[20],0.001,gaussian,64,tanh,0.001,"('trivial', 0.5)",3,0.6657461909282375
"[5, 5]",0.001,gaussian,16,softplus,0.001,"('trivial', 0.5)",3,0.6657679888021842
[5],0.001,gaussian,32,softplus,0.001,"('nesterov', 0.5)",3,0.6657714986847365
"[100, 100]",0.001,gaussian,4,logistic,0.0,"('trivial', 0.0)",3,0.6657748499955024
"[200, 200]",0.001,gaussian,4,logistic,0.001,"('trivial', 0.0)",3,0.6657888606455401
[3],0.4,gaussian,16,relu,0.0,"('trivial', 0.5)",3,0.6658024221778838
"[20, 20]",0.001,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,0.6658035852846949
"[5, 5]",0.2,gaussian,4,relu,0.001,"('trivial', 0.0)",3,0.6658270288050196
[3],0.2,gaussian,4,relu,0.0,"('trivial', 0.0)",3,0.665833995869486
"[5, 5]",0.6,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6658896273250781
[10],0.01,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6659150286448795
[3],0.001,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,0.66593818847393
"[100, 100]",0.001,gaussian,8,logistic,0.0,"('nesterov', 0.5)",3,0.6659680362254088
[3],0.001,gaussian,64,tanh,0.001,"('trivial', 0.0)",3,0.6660250463657623
"[20, 20]",0.001,gaussian,4,logistic,0.0,"('nesterov', 0.5)",3,0.6660311037827208
[20],0.001,gaussian,32,relu,0.0,"('trivial', 0.0)",3,0.6660608244381527
"[200, 200]",0.4,gaussian,32,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6660672177052328
"[5, 5]",0.001,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,0.6660773547527582
"[100, 100]",0.01,gaussian,32,logistic,0.001,"('trivial', 0.0)",3,0.666116831205419
[5],0.001,gaussian,16,relu,0.0,"('trivial', 0.5)",3,0.6661213124062553
"[5, 5, 5]",0.001,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,0.6661280995469685
[5],0.001,gaussian,169,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6661372430101545
"[5, 5]",0.01,gaussian,32,logistic,0.001,"('nesterov', 0.5)",3,0.6661675586151278
"[5, 5, 5]",0.8,gaussian,169,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6661690669642083
"[5, 5]",0.01,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,0.6661732212768118
"[200, 200]",0.001,gaussian,32,relu,0.001,"('nesterov', 0.5)",3,0.6662028727479915
[100],0.001,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,0.6662075789404859
[10],0.001,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,0.6662081801387023
"[20, 20]",0.01,gaussian,32,logistic,0.0,"('trivial', 0.5)",3,0.6662183497276627
[5],0.001,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,0.6662392817161562
[100],0.001,gaussian,32,logistic,0.001,"('trivial', 0.5)",3,0.6662436831082216
[150],0.001,gaussian,169,relu,0.0,"('nesterov', 0.9)",3,0.6662488959067021
"[20, 20]",0.001,gaussian,4,logistic,0.001,"('trivial', 0.0)",3,0.6662526760671742
"[5, 5, 5]",0.01,gaussian,8,relu,0.001,"('nesterov', 0.9)",3,0.6662597556467258
"[5, 5, 5]",0.2,gaussian,64,logistic,0.001,"('nesterov', 0.5)",3,0.6662617519252271
"[5, 5]",0.001,gaussian,8,logistic,0.0,"('nesterov', 0.5)",3,0.666271696438934
"[5, 5]",0.8,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6662856108012224
"[5, 5]",0.001,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.6662871554016468
[3],0.001,gaussian,16,logistic,0.0,"('trivial', 0.0)",3,0.6662943477765895
"[5, 5]",0.01,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,0.6663131942926438
"[5, 5, 5]",0.001,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.6663142989790724
[3],0.001,gaussian,16,logistic,0.001,"('nesterov', 0.5)",3,0.6663242999684578
"[5, 5, 5]",0.001,gaussian,169,relu,0.001,"('nesterov', 0.9)",3,0.6663307203288499
"[5, 5, 5]",0.001,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,0.6663504473539005
"[5, 5]",0.001,gaussian,16,logistic,0.001,"('trivial', 0.0)",3,0.6663578238523515
"[100, 100]",0.6,gaussian,64,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6663843703547059
"[200, 200]",0.001,gaussian,8,logistic,0.001,"('trivial', 0.5)",3,0.6664275292156179
[5],0.001,gaussian,64,softplus,0.0,"('trivial', 0.0)",3,0.6664307328075674
"[100, 100]",0.001,gaussian,32,logistic,0.0,"('trivial', 0.9)",3,0.6664348407115446
[150],0.001,gaussian,64,relu,0.001,"('nesterov', 0.5)",3,0.6664412516126532
"[5, 5, 5]",0.01,gaussian,4,logistic,0.0,"('trivial', 0.0)",3,0.6664415857438096
[5],0.01,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6664460798174879
"[5, 5]",0.1,gaussian,8,relu,0.001,"('nesterov', 0.5)",3,0.6664485198603344
"[100, 100]",0.001,gaussian,4,logistic,0.001,"('trivial', 0.0)",3,0.6664774197494598
"[5, 5]",0.01,gaussian,64,softplus,0.0,"('trivial', 0.0)",3,0.6665064083715935
[3],0.001,gaussian,32,logistic,0.001,"('nesterov', 0.5)",3,0.6665143248563625
[150],0.001,gaussian,169,relu,0.0,"('trivial', 0.5)",3,0.6665322528583622
[5],0.6,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6665369510606508
"[100, 100]",0.001,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6665396452206668
"[5, 5]",0.8,gaussian,32,relu,0.001,"('trivial', 0.9)",3,0.6665411901460777
"[5, 5, 5]",0.2,gaussian,8,relu,0.0,"('nesterov', 0.9)",3,0.6665538469735341
"[200, 200]",0.001,gaussian,64,softplus,0.0,"('trivial', 0.0)",3,0.6665565629410792
"[5, 5]",0.2,gaussian,8,relu,0.001,"('nesterov', 0.9)",3,0.6665575814481501
"[5, 5, 5]",0.2,gaussian,8,relu,0.001,"('nesterov', 0.9)",3,0.6665575814481501
"[5, 5, 5]",0.2,gaussian,16,softplus,0.001,"('trivial', 0.5)",3,0.6665850600719825
[5],0.001,gaussian,32,tanh,0.001,"('trivial', 0.0)",3,0.6665922964035847
"[100, 100]",0.001,gaussian,8,logistic,0.0,"('trivial', 0.5)",3,0.6666131958323634
"[5, 5, 5]",0.1,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6666246334098203
[3],0.001,gaussian,32,relu,0.0,"('trivial', 0.5)",3,0.666631544243916
"[5, 5, 5]",0.001,gaussian,16,softplus,0.0,"('trivial', 0.0)",3,0.6666469304000405
[10],0.001,gaussian,64,logistic,0.001,"('trivial', 0.0)",3,0.6666663382725772
"[20, 20]",0.001,gaussian,8,logistic,0.0,"('nesterov', 0.5)",3,0.6666854394234168
"[100, 100]",0.01,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,0.6667045974059755
"[200, 200]",0.2,gaussian,64,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.666710241960723
"[200, 200]",0.8,gaussian,16,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6667127612428096
"[5, 5, 5]",0.001,gaussian,169,softplus,0.001,"('trivial', 0.9)",3,0.6667138226380125
"[100, 100]",0.001,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,0.666727926368878
"[5, 5]",0.01,gaussian,8,logistic,0.0,"('trivial', 0.0)",3,0.6667932048847419
"[20, 20]",0.001,gaussian,32,softplus,0.0,"('trivial', 0.5)",3,0.6668195624065666
"[5, 5]",0.001,gaussian,32,relu,0.0,"('nesterov', 0.9)",3,0.6668200082365067
[150],0.001,gaussian,64,tanh,0.0,"('trivial', 0.0)",3,0.6668415579556285
"[5, 5]",0.2,gaussian,16,relu,0.0,"('trivial', 0.9)",3,0.6668670398474627
"[5, 5, 5]",0.2,gaussian,16,relu,0.0,"('trivial', 0.9)",3,0.6668670398474627
[150],0.001,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,0.6668717834058987
"[5, 5]",0.01,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6668758182013038
"[5, 5, 5]",0.2,gaussian,16,relu,0.001,"('trivial', 0.9)",3,0.6668879980468709
"[5, 5, 5]",0.05,gaussian,4,relu,0.0,"('trivial', 0.0)",3,0.6668880645898929
"[20, 20]",0.01,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,0.6668967217597731
"[5, 5]",0.001,gaussian,169,softplus,0.0,"('trivial', 0.5)",3,0.6669022773770079
"[100, 100]",0.001,gaussian,8,logistic,0.001,"('trivial', 0.0)",3,0.6669034006420622
"[5, 5]",0.05,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6669092154373958
"[5, 5]",0.001,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,0.6669116622012005
"[5, 5, 5]",0.1,gaussian,8,relu,0.001,"('trivial', 0.0)",3,0.6669290076164036
"[5, 5, 5]",0.01,gaussian,169,softplus,0.0,"('trivial', 0.0)",3,0.6669321029046237
"[200, 200]",0.001,gaussian,2,logistic,0.0,"('trivial', 0.0)",3,0.6669358766626626
[150],0.001,gaussian,169,logistic,0.001,"('nesterov', 0.5)",3,0.6669359492210629
[3],0.1,gaussian,8,relu,0.0,"('trivial', 0.0)",3,0.6669366409043898
"[100, 100]",0.001,gaussian,169,softplus,0.001,"('trivial', 0.0)",3,0.6669454898206041
[150],0.001,gaussian,169,relu,0.001,"('trivial', 0.0)",3,0.6669656004638679
[3],0.001,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,0.6669763453406478
"[100, 100]",0.001,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,0.6669828929566188
"[20, 20]",0.001,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,0.6670070523889158
"[5, 5, 5]",0.001,gaussian,169,softplus,0.001,"('nesterov', 0.9)",3,0.6670078251399961
"[100, 100]",0.01,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6670112224573918
"[5, 5, 5]",0.001,gaussian,32,logistic,0.0,"('trivial', 0.5)",3,0.6670152138141874
"[5, 5, 5]",0.001,gaussian,64,softplus,0.001,"('nesterov', 0.5)",3,0.6670162722976781
"[200, 200]",0.001,gaussian,8,logistic,0.0,"('trivial', 0.5)",3,0.6670205918819093
[5],0.001,gaussian,4,logistic,0.0,"('trivial', 0.0)",3,0.6670208671678143
"[200, 200]",0.001,gaussian,8,logistic,0.001,"('nesterov', 0.5)",3,0.6670212219837879
"[20, 20]",0.001,gaussian,169,softplus,0.0,"('trivial', 0.0)",3,0.6671107294025229
[100],0.001,gaussian,64,logistic,0.001,"('nesterov', 0.5)",3,0.6671128781600645
[3],0.001,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,0.6671258647585429
"[5, 5]",0.01,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6671285391268708
"[5, 5, 5]",0.001,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,0.6671355385272526
[150],0.001,gaussian,169,logistic,0.001,"('trivial', 0.0)",3,0.6671471164702414
"[5, 5, 5]",0.001,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,0.6671557639436565
[150],0.001,gaussian,64,relu,0.0,"('trivial', 0.0)",3,0.6671731218060658
[150],0.001,gaussian,32,relu,0.0,"('trivial', 0.0)",3,0.6671812405868233
"[100, 100]",0.001,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,0.6671893835840468
"[5, 5, 5]",0.001,gaussian,169,relu,0.0,"('nesterov', 0.5)",3,0.6672094983813189
"[5, 5]",0.001,gaussian,32,logistic,0.0,"('nesterov', 0.9)",3,0.6672251057199301
"[5, 5]",0.001,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,0.6672433658250232
[10],0.001,gaussian,169,logistic,0.001,"('trivial', 0.9)",3,0.6672438170015577
"[5, 5]",0.05,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,0.6672487528915019
[150],0.4,gaussian,2,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6672638017551747
"[5, 5, 5]",0.001,gaussian,64,softplus,0.0,"('trivial', 0.5)",3,0.6672805533253093
"[5, 5]",0.05,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,0.6672810693895744
"[5, 5]",0.001,gaussian,32,logistic,0.001,"('nesterov', 0.9)",3,0.6672822602391278
"[100, 100]",0.001,gaussian,169,softplus,0.0,"('trivial', 0.5)",3,0.6672856129041853
"[200, 200]",0.001,gaussian,8,logistic,0.001,"('trivial', 0.0)",3,0.6672944588926933
"[5, 5, 5]",0.001,gaussian,64,softplus,0.0,"('trivial', 0.0)",3,0.667298985318928
"[5, 5, 5]",0.05,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.6673229219832115
"[20, 20]",0.001,gaussian,32,softplus,0.0,"('trivial', 0.0)",3,0.6673231172633723
[10],0.001,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,0.6673314405423348
"[5, 5]",0.001,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,0.6673446510019069
"[5, 5, 5]",0.01,gaussian,1,relu,0.001,"('trivial', 0.0)",3,0.6673738282936784
[3],0.001,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,0.6673782716793738
"[5, 5, 5]",0.001,gaussian,32,softplus,0.001,"('trivial', 0.5)",3,0.6673859281018936
[150],0.001,gaussian,64,logistic,0.001,"('trivial', 0.0)",3,0.6673868601863943
[150],0.001,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,0.6673924916573609
"[5, 5, 5]",0.6,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6673982808993032
"[100, 100]",0.01,gaussian,169,logistic,0.0,"('trivial', 0.9)",3,0.6674066980007917
"[20, 20]",0.001,gaussian,16,logistic,0.001,"('nesterov', 0.5)",3,0.6674122888014494
[10],0.001,gaussian,169,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6674206989311369
"[200, 200]",0.001,gaussian,4,logistic,0.001,"('trivial', 0.5)",3,0.6674247644193546
"[20, 20]",0.1,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6674309687781291
"[5, 5, 5]",0.001,gaussian,16,logistic,0.001,"('trivial', 0.0)",3,0.6674344801684918
[10],0.001,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.6674445005745929
"[5, 5, 5]",0.1,gaussian,169,logistic,0.0,"('nesterov', 0.5)",3,0.6674501149107614
"[200, 200]",0.001,gaussian,64,softplus,0.001,"('nesterov', 0.5)",3,0.6674605341845291
"[200, 200]",0.001,gaussian,64,relu,0.001,"('trivial', 0.5)",3,0.6674801926605903
"[100, 100]",0.001,gaussian,169,relu,0.0,"('trivial', 0.5)",3,0.6674923013752395
"[5, 5, 5]",0.1,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,0.6675060579291315
"[20, 20]",0.01,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6675066564898118
"[5, 5, 5]",0.05,gaussian,16,logistic,0.001,"('trivial', 0.0)",3,0.6675111965651407
"[5, 5, 5]",0.01,gaussian,16,logistic,0.0,"('nesterov', 0.5)",3,0.6675119287748018
"[20, 20]",0.001,gaussian,169,softplus,0.0,"('nesterov', 0.5)",3,0.6675370875211922
"[5, 5, 5]",0.05,gaussian,8,relu,0.0,"('trivial', 0.5)",3,0.6675473059216871
[5],0.001,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,0.6675488896895656
"[20, 20]",0.01,gaussian,64,logistic,0.0,"('nesterov', 0.5)",3,0.6675631413146608
"[5, 5]",0.001,gaussian,4,logistic,0.0,"('trivial', 0.5)",3,0.6675631490571569
"[200, 200]",0.001,gaussian,8,logistic,0.0,"('trivial', 0.0)",3,0.6675682713812362
"[5, 5]",0.001,gaussian,16,logistic,0.001,"('nesterov', 0.5)",3,0.6675704577858665
"[20, 20]",0.001,gaussian,8,logistic,0.0,"('trivial', 0.5)",3,0.6675749967794635
[5],0.001,gaussian,8,logistic,0.0,"('trivial', 0.5)",3,0.6675846339952164
"[5, 5, 5]",0.001,gaussian,1,logistic,0.001,"('trivial', 0.5)",3,0.667597841842546
[20],0.001,gaussian,169,relu,0.001,"('trivial', 0.0)",3,0.6676196979306391
"[200, 200]",0.05,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6676311110981136
[100],0.001,gaussian,169,softplus,0.0,"('trivial', 0.0)",3,0.6676698007116468
[100],0.001,gaussian,16,logistic,0.001,"('trivial', 0.0)",3,0.6676729998306877
"[5, 5]",0.001,gaussian,8,logistic,0.001,"('trivial', 0.0)",3,0.6676867476686739
"[5, 5, 5]",0.01,gaussian,2,relu,0.0,"('trivial', 0.5)",3,0.6677155254660271
[150],0.001,gaussian,64,logistic,0.0,"('trivial', 0.5)",3,0.6677304602691758
"[5, 5, 5]",0.001,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6677457243189439
"[200, 200]",0.001,gaussian,64,logistic,0.0,"('nesterov', 0.9)",3,0.6677623636217317
"[5, 5, 5]",0.001,gaussian,64,relu,0.001,"('trivial', 0.5)",3,0.6677932982512488
"[5, 5, 5]",0.01,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,0.6677987837689443
[3],0.01,gaussian,169,logistic,0.001,"('nesterov', 0.5)",3,0.6678057820343738
"[5, 5]",0.2,gaussian,2,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6678138540669537
"[5, 5, 5]",0.4,gaussian,1,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6678232329554121
[150],0.001,gaussian,169,softplus,0.001,"('trivial', 0.0)",3,0.6678330069571343
"[5, 5]",0.001,gaussian,169,tanh,0.0,"('nesterov', 0.5)",3,0.6678477181952509
[100],0.001,gaussian,16,logistic,0.0,"('trivial', 0.0)",3,0.6678960557413238
"[5, 5]",0.001,gaussian,32,softplus,0.001,"('trivial', 0.5)",3,0.6678967559759178
[20],0.001,gaussian,8,logistic,0.0,"('trivial', 0.0)",3,0.6678987736421979
"[100, 100]",0.4,gaussian,4,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.6679018649322828
"[5, 5]",0.001,gaussian,169,logistic,0.001,"('nesterov', 0.9)",3,0.6679073103357909
"[20, 20]",0.001,gaussian,32,logistic,0.0,"('nesterov', 0.5)",3,0.6679134716839062
"[20, 20]",0.01,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.667915648639875
"[200, 200]",0.01,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,0.6679439079816468
"[100, 100]",0.6,gaussian,16,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,0.667946580059224
"[100, 100]",0.001,gaussian,8,logistic,0.001,"('trivial', 0.5)",3,0.6679501579369735
"[20, 20]",0.001,gaussian,32,logistic,0.001,"('nesterov', 0.5)",3,0.6679553920143005
"[5, 5]",0.001,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,0.6679573666311646
[10],0.001,gaussian,32,logistic,0.001,"('nesterov', 0.5)",3,0.6679617205991187
"[5, 5]",0.001,gaussian,32,logistic,0.001,"('trivial', 0.9)",3,0.6679627520622384
"[100, 100]",0.001,gaussian,16,logistic,0.0,"('trivial', 0.5)",3,0.6679681118699105
"[100, 100]",0.001,gaussian,16,softplus,0.0,"('trivial', 0.0)",3,0.6679748189386044
[150],0.001,gaussian,64,logistic,0.001,"('trivial', 0.5)",3,0.6679777898580558
[10],0.001,gaussian,169,logistic,0.0,"('nesterov', 0.9)",3,0.6680055681292641
[20],0.6,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6680072547896533
"[5, 5, 5]",0.001,gaussian,16,softplus,0.001,"('trivial', 0.0)",3,0.6680222682185443
"[5, 5]",0.05,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6680652589163767
"[5, 5]",0.01,gaussian,169,logistic,0.0,"('trivial', 0.0)",3,0.6680720294439172
[3],0.001,gaussian,32,tanh,0.0,"('trivial', 0.0)",3,0.6680734303570274
[100],0.001,gaussian,64,logistic,0.0,"('trivial', 0.0)",3,0.6680790841549434
"[100, 100]",0.001,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,0.668088226135518
"[20, 20]",0.001,gaussian,169,relu,0.001,"('nesterov', 0.5)",3,0.6680965830981447
"[5, 5]",0.01,gaussian,169,logistic,0.001,"('nesterov', 0.9)",3,0.6681134761055041
"[200, 200]",0.01,gaussian,64,logistic,0.001,"('trivial', 0.0)",3,0.6681205042750379
"[5, 5, 5]",0.05,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,0.6681259667602758
[10],0.4,gaussian,32,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,0.6681445489933763
"[100, 100]",0.01,gaussian,169,logistic,0.0,"('trivial', 0.5)",3,0.6681455049576629
"[20, 20]",0.05,gaussian,169,logistic,0.001,"('trivial', 0.5)",3,0.6681498711276038
