num_hidden_neurons,l_rate,weights_distr,batch_size,act_f,lambda,optimizer,k,score
[100],0.4,gaussian,124,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.7956031040572284
[100],0.4,gaussian,124,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.795603104057229
"[5, 5, 5]",0.4,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.795938476417717
"[5, 5, 5]",0.1,gaussian,32,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.7978761868417057
"[200, 200]",0.6,gaussian,16,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.798498193491239
[5],0.4,gaussian,1,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.7989226868093646
"[20, 20]",0.8,gaussian,8,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8009168913392837
"[20, 20]",0.8,gaussian,8,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.800916891339284
"[100, 100]",0.4,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8022386803447796
"[100, 100]",0.4,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.80223868034478
"[200, 200]",0.2,gaussian,8,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.805943964577688
[3],0.01,gaussian,124,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.807086748870856
"[100, 100]",0.6,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8078416502386516
"[100, 100]",0.6,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.807841650238652
[5],0.01,gaussian,64,softplus,0.001,"('trivial', 0.0)",3,3.807938056535607
[20],0.001,gaussian,32,tanh,0.0,"('trivial', 0.9)",3,3.809617163886165
"[20, 20]",0.1,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8150917901704715
"[20, 20]",0.1,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.815091790170472
[20],0.6,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.818608910182193
[20],0.6,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8186089101821934
"[100, 100]",0.05,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.819029369660535
"[5, 5, 5]",0.6,gaussian,124,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8207969405563666
"[5, 5, 5]",0.2,gaussian,32,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.822551795924797
"[100, 100]",0.8,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.826762801503275
[3],0.4,gaussian,124,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.828134778060369
"[20, 20]",0.01,gaussian,124,relu,0.001,"('trivial', 0.0)",3,3.833205663173788
"[20, 20]",0.01,gaussian,124,relu,0.001,"('trivial', 0.0)",3,3.8332056631737883
"[5, 5, 5]",0.1,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.833781293280973
[20],0.6,gaussian,16,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8347320614774074
[20],0.6,gaussian,16,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.834732061477408
[20],0.6,gaussian,16,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8347320614774083
[100],0.8,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8396523670078717
[100],0.8,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.839652367007872
"[5, 5]",0.01,gaussian,64,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.840048923862722
"[20, 20]",0.6,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.840065807153698
[150],0.4,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8445623003855576
"[5, 5]",0.6,gaussian,1,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.844914378246377
[10],0.001,gaussian,8,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.845908770277378
[3],0.6,gaussian,1,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.846125042113562
[3],0.6,gaussian,1,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8461250421135627
[5],0.6,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.846668773665263
[100],0.8,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.847291014668037
[100],0.8,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8472910146680372
[150],0.4,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.84738070538096
[10],0.001,gaussian,2,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.852203857492456
[100],0.2,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8536229715836487
[10],0.6,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.854335462880977
[5],0.8,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8566607565219235
[5],0.8,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.856660756521924
[20],0.2,gaussian,1,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8566758874293834
[20],0.2,gaussian,1,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.856675887429384
"[200, 200]",0.2,gaussian,1,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.856783912912516
"[5, 5, 5]",0.8,gaussian,16,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8586147306567207
"[100, 100]",0.05,gaussian,124,logistic,0.0,"('nesterov', 0.5)",3,3.8594837685671215
"[20, 20]",0.8,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.865089940049176
"[5, 5, 5]",0.001,gaussian,32,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.865387210214303
"[200, 200]",0.05,gaussian,16,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8680342836287207
"[200, 200]",0.01,gaussian,1,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8715685841404266
[3],0.8,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.872284098383304
[3],0.8,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8763203162745987
[3],0.8,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.876320316274599
[150],0.6,gaussian,32,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8781968523391246
[20],0.8,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8803533369344687
"[5, 5]",0.05,gaussian,32,logistic,0.001,"('trivial', 0.5)",3,3.8820174333594086
[10],0.8,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8840395759508017
"[5, 5, 5]",0.001,gaussian,2,logistic,0.0,"('nesterov', 0.9)",3,3.8873125394259826
"[100, 100]",0.1,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.8882035877313954
[100],0.6,gaussian,124,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.889055556665911
[3],0.6,gaussian,124,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8952009355474417
[3],0.6,gaussian,124,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.895200935547442
[100],0.1,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.8995444923602234
[100],0.1,gaussian,64,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.899544492360224
[5],0.8,gaussian,124,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.900259157223417
[5],0.4,gaussian,1,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.9018380815436458
"[100, 100]",0.8,gaussian,1,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.90436320500247
"[20, 20]",0.2,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9060408032082097
"[100, 100]",0.001,gaussian,124,relu,0.0,"('trivial', 0.9)",3,3.9100615026270287
"[5, 5]",0.4,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9106825966567182
[10],0.05,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,3.9140580121750914
"[20, 20]",0.2,gaussian,16,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.916624084581205
"[20, 20]",0.2,gaussian,16,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.9166240845812053
"[5, 5]",0.8,gaussian,4,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.917198947992075
"[5, 5, 5]",0.05,gaussian,4,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9172239056135614
[5],0.05,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,3.9200770625742334
[5],0.05,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,3.9200770625742343
[5],0.05,gaussian,32,logistic,0.0,"('trivial', 0.0)",3,3.9200770625742347
"[200, 200]",0.1,gaussian,124,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9256553739502817
[100],0.001,gaussian,2,logistic,0.001,"('nesterov', 0.5)",3,3.9279736777684433
"[5, 5]",0.8,gaussian,64,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.929535381594007
"[200, 200]",0.8,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.931065318946569
[3],0.2,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9328602998145614
[3],0.2,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9328602998145623
[3],0.4,gaussian,8,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9332193402081037
[3],0.4,gaussian,8,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.933219340208104
[100],0.4,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.9360519373234006
"[5, 5, 5]",0.2,gaussian,124,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.94771416798354
[150],0.1,gaussian,4,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.949944590928952
[10],0.6,gaussian,2,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.95608261774374
"[200, 200]",0.05,gaussian,1,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9577044243531296
"[20, 20]",0.6,gaussian,124,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9606461299332274
"[20, 20]",0.6,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.965584049223537
[10],0.4,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9675954702939915
[10],0.4,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.967595470293992
"[200, 200]",0.2,gaussian,1,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9685475936239065
[3],0.01,gaussian,8,logistic,0.001,"('trivial', 0.5)",3,3.970444852923004
"[5, 5, 5]",0.05,gaussian,64,logistic,0.001,"('nesterov', 0.9)",3,3.978486869418487
"[200, 200]",0.8,gaussian,124,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.979849935877148
"[5, 5]",0.8,gaussian,8,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9807184695373343
[10],0.6,gaussian,32,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.98099754832424
[10],0.6,gaussian,32,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9809975483242406
[10],0.6,gaussian,32,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.980997548324241
[150],0.6,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9836832012563232
[3],0.2,gaussian,32,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.988529162863042
[20],0.01,gaussian,16,logistic,0.001,"('trivial', 0.5)",3,3.991949950027742
[3],0.6,gaussian,16,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,3.9952066648935696
"[200, 200]",0.6,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,3.99539034408426
[5],0.001,gaussian,4,tanh,0.001,"('nesterov', 0.5)",3,3.995428791306253
"[20, 20]",0.01,gaussian,64,tanh,0.001,"('trivial', 0.0)",3,3.998673670323913
[5],0.001,gaussian,4,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.000239252356471
"[200, 200]",0.6,gaussian,64,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.002904877817011
"[200, 200]",0.8,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.003720552378654
"[5, 5]",0.4,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.008448742019158
[100],0.4,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.009028922499463
[20],0.2,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.009287761226319
"[20, 20]",0.8,gaussian,8,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.010534624639144
[100],0.001,gaussian,2,logistic,0.001,"('trivial', 0.5)",3,4.010981096330471
[5],0.6,gaussian,8,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.014440871516709
[100],0.8,gaussian,2,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0144820895713265
[100],0.8,gaussian,2,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.014482089571327
"[5, 5]",0.8,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.014723723753701
"[5, 5]",0.8,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.0147237237537015
"[5, 5, 5]",0.2,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.014743632377599
[150],0.8,gaussian,32,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.016850484481527
[100],0.001,gaussian,2,logistic,0.0,"('nesterov', 0.5)",3,4.017819001936076
[100],0.4,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.01836061844567
"[100, 100]",0.6,gaussian,32,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.02057518196063
[3],0.8,gaussian,4,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0219558009957055
"[5, 5]",0.8,gaussian,16,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.022111261353761
"[200, 200]",0.001,gaussian,124,relu,0.001,"('trivial', 0.9)",3,4.023324481200061
"[200, 200]",0.1,gaussian,1,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.0239775940632985
[10],0.8,gaussian,16,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.026730293427444
[20],0.8,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.030096662792242
"[200, 200]",0.8,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.031196187071049
"[5, 5, 5]",0.01,gaussian,64,tanh,0.0,"('nesterov', 0.5)",3,4.032768705474493
"[20, 20]",0.6,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.03304566815133
[3],0.8,gaussian,124,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.035882997803815
[10],0.4,gaussian,2,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0361034780704665
"[5, 5]",0.05,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.037518762552836
[3],0.4,gaussian,64,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.038911579223867
[20],0.001,gaussian,32,tanh,0.001,"('nesterov', 0.9)",3,4.044512239261444
"[5, 5, 5]",0.8,gaussian,1,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.045529068124527
"[5, 5]",0.2,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.046200292107469
"[5, 5]",0.4,gaussian,2,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.0490385764211405
"[5, 5, 5]",0.05,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.049912146023342
"[5, 5]",0.6,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.050745081631416
[3],0.6,gaussian,32,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.051763323853897
[5],0.05,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.051909605954463
[100],0.8,gaussian,1,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.0558491826674254
[100],0.4,gaussian,32,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.055967432520683
[10],0.6,gaussian,124,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.058400129569663
"[100, 100]",0.6,gaussian,16,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.059328523607173
"[100, 100]",0.6,gaussian,16,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0593285236071734
[3],0.4,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.060184472008431
[150],0.4,gaussian,4,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.060235718367328
"[100, 100]",0.4,gaussian,1,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.068638845272987
[10],0.01,gaussian,64,tanh,0.0,"('nesterov', 0.5)",3,4.068835167329183
[3],0.2,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0702197539296066
[3],0.2,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.070219753929607
"[20, 20]",0.8,gaussian,1,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.071574749719147
[20],0.01,gaussian,32,tanh,0.001,"('trivial', 0.0)",3,4.073172237279208
"[100, 100]",0.6,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.0736538543666585
[100],0.2,gaussian,124,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.073851692972385
"[5, 5]",0.4,gaussian,124,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.075239943813259
[100],0.001,gaussian,64,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.076654936937333
[150],0.2,gaussian,32,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.076997517852077
[3],0.01,gaussian,32,tanh,0.001,"('trivial', 0.5)",3,4.080248312698147
"[100, 100]",0.2,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.083710385341344
"[5, 5, 5]",0.01,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.084759446483615
[150],0.2,gaussian,4,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.085622422883513
[5],0.4,gaussian,124,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.0865987824533745
[5],0.4,gaussian,124,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.086598782453375
[20],0.001,gaussian,32,tanh,0.001,"('trivial', 0.9)",3,4.091342828231071
"[5, 5]",0.01,gaussian,64,tanh,0.0,"('trivial', 0.5)",3,4.093598059808294
"[100, 100]",0.05,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.094512165791444
"[20, 20]",0.4,gaussian,124,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.095533582309753
[3],0.001,gaussian,4,relu,0.001,"('trivial', 0.0)",3,4.0958023564121895
"[20, 20]",0.001,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.099628008889724
"[200, 200]",0.4,gaussian,8,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.099929605280939
"[20, 20]",0.2,gaussian,64,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.111359025766615
[5],0.4,gaussian,4,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.111396954013315
"[100, 100]",0.1,gaussian,1,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.118645925135477
"[100, 100]",0.1,gaussian,1,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1186459251354774
"[5, 5]",0.8,gaussian,124,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1200907869428365
"[20, 20]",0.6,gaussian,16,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1223165899176015
"[5, 5]",0.001,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.122320017775817
[100],0.2,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.123351934992677
[150],0.8,gaussian,2,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.123364955508632
[3],0.4,gaussian,1,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.125536025233444
[10],0.6,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.126422954845694
[20],0.6,gaussian,1,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.126905311708429
[20],0.01,gaussian,64,tanh,0.0,"('nesterov', 0.5)",3,4.1284686017684376
"[100, 100]",0.01,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.129493514494601
[5],0.8,gaussian,2,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1303647942301325
"[100, 100]",0.8,gaussian,4,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.1305030057881895
"[20, 20]",0.4,gaussian,32,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.13080578802803
[20],0.6,gaussian,124,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1316648358920345
[5],0.4,gaussian,2,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.132282060709572
"[5, 5]",0.001,gaussian,8,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.1324864360671265
"[5, 5]",0.001,gaussian,8,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.132486436067127
"[5, 5]",0.6,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1335742002478435
"[5, 5]",0.6,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.133574200247844
"[5, 5, 5]",0.1,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.133813305867089
[10],0.6,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.136825464348147
"[5, 5, 5]",0.6,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.1375218289282945
[3],0.001,gaussian,16,tanh,0.0,"('nesterov', 0.9)",3,4.147582074633912
"[100, 100]",0.4,gaussian,32,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.148030523226538
[100],0.2,gaussian,8,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.148543456363868
"[5, 5, 5]",0.1,gaussian,64,logistic,0.0,"('trivial', 0.5)",3,4.1496379897032645
[20],0.001,gaussian,32,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1500119498878485
"[100, 100]",0.4,gaussian,16,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.152497113748666
"[100, 100]",0.6,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.15400967267237
"[100, 100]",0.6,gaussian,64,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.154020967938245
"[5, 5, 5]",0.8,gaussian,8,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.154243262802174
"[20, 20]",0.001,gaussian,64,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.15745499342714
"[200, 200]",0.6,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.1606726021933484
[20],0.4,gaussian,8,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.160806034062861
[3],0.001,gaussian,4,logistic,0.0,"('trivial', 0.9)",3,4.16098624769602
[100],0.8,gaussian,64,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.161409718919217
[5],0.6,gaussian,124,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.163358491083872
[3],0.05,gaussian,64,tanh,0.001,"('trivial', 0.0)",3,4.164585428499545
[5],0.8,gaussian,32,relu,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.173579192689965
"[5, 5]",0.2,gaussian,2,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.173629914320412
"[200, 200]",0.6,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.177397396005788
[3],0.4,gaussian,64,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.178230690627822
[3],0.8,gaussian,4,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.181007958525245
[20],0.001,gaussian,16,tanh,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.186056085900302
[100],0.001,gaussian,2,logistic,0.0,"('trivial', 0.5)",3,4.186344171636281
"[5, 5, 5]",0.1,gaussian,32,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.1899177386372815
[150],0.2,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.199994012635993
[150],0.6,gaussian,124,softplus,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.206372005045648
[150],0.1,gaussian,1,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.209430470820972
[100],0.1,gaussian,8,tanh,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.211586331761093
[10],0.4,gaussian,2,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.2128199343455295
[100],0.001,gaussian,8,logistic,0.001,"('adam', 0.9, 0.999, 1e-08)",3,4.217870396523616
"[100, 100]",0.8,gaussian,2,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.218964645901118
"[5, 5]",0.1,gaussian,64,logistic,0.001,"('nesterov', 0.5)",3,4.219664099770353
[5],0.6,gaussian,124,relu,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.220453335731984
"[5, 5]",0.4,gaussian,16,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.2208162582154385
"[5, 5]",0.4,gaussian,16,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.220816258215439
[10],0.2,gaussian,124,logistic,0.001,"('trivial', 0.0)",3,4.22734369823367
[20],0.6,gaussian,32,logistic,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.228564617755379
"[5, 5, 5]",0.2,gaussian,4,softplus,0.0,"('adam', 0.9, 0.999, 1e-08)",3,4.228839606813746
